crop,site_code,harvest_month,year,anpp,n_amt,n_cat,ppt,type,wue
soybean,PRHPA,9,2018,6760.3636,33.592,Low,719.684,Croplands,9.393516598951763
soybean,PRHPA,9,2018,6760.3636,33.592,Low,719.684,Pasture,9.393516598951763
soybean,PRHPA,9,2018,7004.2468,67.184,High,719.684,Croplands,9.73239199426415
soybean,PRHPA,9,2018,7004.2468,67.184,High,719.684,Pasture,9.73239199426415
soybean,PRHPA,10,1986,6064.7465,0.0,No,1012.173011,Croplands,5.991808153438306
soybean,PRHPA,10,1986,6064.7465,0.0,No,1012.173011,Pasture,5.991808153438306
soybean,PRHPA,10,1986,5971.102,33.592,Low,1012.173011,Croplands,5.899289879405805
soybean,PRHPA,10,1986,5971.102,33.592,Low,1012.173011,Pasture,5.899289879405805
soybean,PRHPA,10,1986,6274.1005,67.184,High,1012.173011,Croplands,6.198644334333076
soybean,PRHPA,10,1986,6274.1005,67.184,High,1012.173011,Pasture,6.198644334333076
soybean,PRHPA,10,2006,7999.0516,0.0,No,692.887,Croplands,11.544525442099506
soybean,PRHPA,10,2006,7999.0516,0.0,No,692.887,Pasture,11.544525442099506
soybean,PRHPA,10,2006,8086.2352,33.592,Low,692.887,Croplands,11.670352019882031
soybean,PRHPA,10,2006,8086.2352,33.592,Low,692.887,Pasture,11.670352019882031
soybean,PRHPA,10,2006,7739.7964,67.184,High,692.887,Croplands,11.170358803094878
soybean,PRHPA,10,2006,7739.7964,67.184,High,692.887,Pasture,11.170358803094878
soybean,PRHPA,10,2019,6667.215333,0.0,No,642.8232,Croplands,10.371771480867523
soybean,PRHPA,10,2019,6667.215333,0.0,No,642.8232,Pasture,10.371771480867523
soybean,PRHPA,10,2019,6568.56,33.592,Low,642.8232,Croplands,10.218299526214984
soybean,PRHPA,10,2019,6568.56,33.592,Low,642.8232,Pasture,10.218299526214984
soybean,PRHPA,10,2019,5973.19,67.184,High,642.8232,Croplands,9.292119512799163
soybean,PRHPA,10,2019,5973.19,67.184,High,642.8232,Pasture,9.292119512799163
soybean,NH,8,2004,9274.015748,0.0,No,731.1939927,Croplands,12.683386133623523
soybean,NH,9,2006,9637.642169,0.0,No,763.7059999,Croplands,12.619571104930376
soybean,NH,9,2012,10147.50656,0.0,No,845.5916796,Croplands,12.000480615892759
soybean,NH,9,2016,13670.38496,0.0,No,958.7143,Croplands,14.259081104767082
soybean,NH,9,2017,8581.102362,0.0,No,988.666,Croplands,8.679475537744798
soybean,UMRB,9,2003,7570.723685,35.060256,Low,729.0,Croplands,10.385080500685872
soybean,UMRB,9,2005,8595.394737,35.342496,Low,1037.6,Croplands,8.283919368735544
soybean,UMRB,9,2007,6151.315789,0.4704,No,875.03,Croplands,7.0298341645429305
soybean,UMRB,9,2009,6861.876641,19.665184,Low,768.858,Croplands,8.924764574212665
soybean,UMRB,9,2011,9404.527559,0.0,No,618.236,Croplands,15.211873069507437
soybean,UMRB,9,2013,6923.392389,0.0,No,602.234,Croplands,11.496183192911724
soybean,UMRB,9,2015,7706.692913,0.0,No,1013.76,Croplands,7.602088179648043
